what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1449325342689
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1449325343384
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1449325348200
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1449325379540
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1449325379596
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1449325379618
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1449325384762
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1449325389529
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1449325390849
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1449325391206
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.showInformation",1449325397426
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1449325397438
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1449325399092
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1449325399128
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1449325415205
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1449325613482
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1449325614820
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1449325618745
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1449325698460
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1449325718499
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1449325724224
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1449325724296
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1449325724459
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1449325726918
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1449325728770
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1449325732772
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1449325770082
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1449325770121
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1449325779851
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1449325780435
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1449325780453
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1449325780915
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.selectAll",1449325781671
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1449325782029
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1449325782476
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1449325786436
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1449325793628
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1449325806323
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1449325807386
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1449325836416
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1449325838640
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1449325846529
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1449325847930
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1449325857708
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1449325858957
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1449325859397
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1449325864734
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1449325868503
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1449325870269
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1449325873781
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1449325884428
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1449325885661
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1449325898319
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1449325900385
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1449325906888
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1449325906924
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1449325927696
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1449325928413
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1449325941289
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1449325942023
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1449325945706
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1449325946688
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1449325968767
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1449325969528
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1449325976024
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1449325983790
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1449325984995
opened,view,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.views.ProblemView",1449325988287
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1449325991283
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1449326031880
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1449326039892
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1449326040923
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1449326049829
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1449326077205
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1449326098744
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1449326113712
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1449326116343
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1449326117321
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1449326122283
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1449326315681
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1449326325689
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1449326325717
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1449399893041
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1449399925285
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1449399925327
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1449399946703
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1449399949140
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1449399951566
